,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
249,5120,21.0,4.6,Stormy,Jam,2,Buffet,scooter,0.0,No,Urban,16,20002.520251316815
250,832,39.0,4.9,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,20002.520251316815
251,17378,23.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.520251316815
252,30620,34.0,5.0,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.520251316815
253,39590,36.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,29,20002.520251316815
254,41098,39.0,4.6,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,20,20002.520251316815
255,38862,33.0,4.6,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,22,20002.520251316815
256,42818,36.0,4.0,Windy,Jam,2,Meal,scooter,1.0,No,Urban,31,20002.5202513016
257,17145,25.0,4.6,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,26,20002.5202513016
258,743,39.0,4.4,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,39,20002.5202513016
259,32490,24.0,4.8,Windy,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,13,20002.5202513016
260,25095,33.0,4.1,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,38,20002.5202513016
261,21188,38.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.5202513016
262,36424,23.0,4.8,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,13,20002.5202513016
263,34318,22.0,4.5,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,24,20002.5202513016
264,12834,38.0,5.0,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Urban,25,20002.5202513016
265,33001,35.0,4.9,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,23,20002.520251297814
266,26627,26.0,4.8,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.520251297814
267,34203,34.0,4.9,Cloudy,Jam,2,Snack,scooter,1.0,Yes,Metropolitian,49,20002.520251297814
268,26883,25.0,4.7,Fog,Low,2,Buffet,electric_scooter,0.0,No,Urban,28,20002.520251297814
269,28075,29.0,5.0,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,33,20002.520251297814
270,20447,34.0,4.0,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,34,20002.520251297814
271,39002,37.0,3.5,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,39,20002.520251297814
272,42259,37.0,4.9,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,19,20002.520251297814
273,24675,39.0,4.3,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.520251297814
274,39740,29.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Urban,26,20002.52025128374
275,25304,24.0,4.9,Fog,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,20002.52025128374
276,45234,25.0,4.2,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,38,20002.52025128374
277,29580,36.0,4.7,Stormy,Low,2,Drinks,motorcycle,,No,Metropolitian,24,20002.52025128374
278,40168,21.0,4.7,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,28,20002.52025128374
279,34244,34.0,4.6,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.52025128374
280,24761,29.0,4.6,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.52025128374
281,8621,29.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.52025128374
282,40956,33.0,4.0,Cloudy,Jam,2,Meal,electric_scooter,2.0,No,Metropolitian,43,20002.52025128374
283,18958,24.0,4.3,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,39,20002.52025128374
284,12278,22.0,4.7,Fog,High,2,Meal,electric_scooter,0.0,No,Urban,23,20002.52025128374
285,196,31.0,4.0,Fog,Medium,1,Snack,motorcycle,2.0,No,Metropolitian,39,20002.520251244823
286,41852,38.0,4.1,Windy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,39,20002.520251244823
287,11833,26.0,4.9,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,18,20002.520251244823
288,26694,21.0,4.4,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,34,20002.520251244823
289,22626,20.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,38,20002.520251244823
290,2833,39.0,4.0,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,38,20002.520251244823
291,27931,36.0,5.0,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,20,20002.520251244823
292,1640,27.0,4.8,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.520251244823
293,21497,33.0,5.0,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,28,20002.520251244823
294,25146,33.0,4.1,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,37,20002.520251244823
295,23900,39.0,4.6,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.520251244823
296,28687,28.0,4.9,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,20002.520251240134
297,31491,30.0,4.5,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.520251240134
298,16278,37.0,4.5,Fog,Medium,2,Buffet,electric_scooter,0.0,No,Urban,19,20002.520251240134
299,29387,20.0,4.9,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,11,20002.520251240134
300,42431,32.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.520251240134
301,44479,21.0,2.6,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,34,20002.520251240134
302,4090,24.0,4.8,Fog,Low,2,Drinks,scooter,0.0,No,Urban,11,20002.520251240134
303,23849,27.0,4.5,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.520251240134
304,28666,28.0,4.5,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,14,20002.520251240134
305,8157,27.0,4.7,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,29,20002.520251240134
306,31182,38.0,4.8,Cloudy,Medium,2,Meal,scooter,0.0,No,Urban,19,20002.520251240134
307,13345,21.0,4.7,Fog,Medium,0,Meal,motorcycle,0.0,No,Urban,25,20002.520251131635
308,8891,37.0,4.9,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,20002.520251131635
309,12307,30.0,4.8,Stormy,Jam,2,Snack,scooter,0.0,No,Metropolitian,25,20002.520251131635
310,5085,27.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.520251131635
311,26033,,,Fog,Jam,2,Snack,electric_scooter,0.0,No,Urban,26,20002.520251131635
312,36608,27.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.520251131635
313,31799,29.0,4.6,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,38,20002.520251131635
314,35378,34.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Urban,30,20002.520251131635
315,9192,38.0,4.9,Sunny,Low,1,Drinks,motorcycle,0.0,No,,13,20002.520251131635
316,18680,29.0,4.0,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,33,20002.520251131635
317,29327,24.0,4.5,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,12,20002.520251131635
318,17566,22.0,4.3,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,24,20002.520251131635
319,41617,38.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,48,20002.520251131635
320,6555,26.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.52025075938
321,17514,36.0,4.6,Stormy,Low,2,Meal,scooter,0.0,No,Urban,27,20002.52025075938
322,24486,24.0,4.3,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Urban,32,20002.52025075938
323,28436,26.0,4.0,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,38,20002.52025075938
324,808,38.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.520250757818
325,27991,39.0,4.6,Fog,Medium,1,Snack,motorcycle,1.0,No,Urban,19,20002.520250757818
326,21435,32.0,4.3,Fog,Low,1,Meal,motorcycle,1.0,No,Metropolitian,36,20002.520250757818
327,21767,22.0,4.7,Fog,Low,1,Meal,motorcycle,1.0,No,Urban,27,20002.52025074798
328,29151,37.0,4.7,Fog,Low,1,Buffet,motorcycle,0.0,No,Urban,15,20002.52025074713
329,33562,31.0,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,20002.52025074713
330,4800,36.0,4.6,Windy,Jam,0,Meal,motorcycle,3.0,Yes,Metropolitian,47,20002.520250746507
331,426,33.0,4.1,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,43,20002.520250746507
332,31724,34.0,5.0,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,27,20002.520250746507
333,43855,23.0,4.6,Stormy,Jam,1,Buffet,scooter,1.0,,Metropolitian,12,20002.520250746285
334,26316,30.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,20002.520250746285
335,34838,35.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Urban,15,20002.52025074511
336,6232,37.0,4.6,Sunny,High,2,Snack,electric_scooter,1.0,No,Metropolitian,24,20002.52025074511
337,45118,26.0,4.5,Sunny,Jam,1,Meal,motorcycle,1.0,,Metropolitian,14,20002.52025074181
338,15125,37.0,4.5,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,20002.52025074181
339,12599,38.0,4.8,Stormy,High,1,Meal,motorcycle,1.0,No,Metropolitian,30,20002.52025073624
340,40308,30.0,3.6,Stormy,Medium,2,Meal,scooter,1.0,No,,32,20002.52025073624
341,43517,21.0,4.5,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Urban,25,20002.52025073509
342,17609,28.0,4.7,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,18,20002.52025073509
343,153,39.0,4.9,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,30,20002.52025073509
344,23164,26.0,4.7,Stormy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.520250734502
345,17451,38.0,4.6,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,27,20002.52025073221
346,21056,38.0,5.0,Cloudy,Medium,2,Meal,electric_scooter,2.0,Yes,Metropolitian,43,20002.520250731694
347,20995,39.0,4.9,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,48,20002.520250731694
348,4348,37.0,4.9,Stormy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,41,20002.520250731573
349,6856,24.0,4.7,Cloudy,High,2,Snack,scooter,0.0,No,Metropolitian,24,20002.520250731573
350,41168,32.0,4.6,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,24,20002.520250729507
351,13464,20.0,4.1,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,20002.52025072816
352,10814,28.0,4.8,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,20002.52025072816
353,19550,39.0,4.7,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,20002.520249383313
354,32000,31.0,4.1,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,34,20002.520249383313
355,18182,35.0,4.9,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,32,20002.520249383313
356,32903,27.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.52024938057
357,44370,35.0,4.9,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,28,20002.52024937982
358,26245,25.0,4.8,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,20002.52024937982
359,19087,29.0,4.6,Stormy,Low,1,Meal,motorcycle,0.0,No,,11,20002.52024937664
360,37094,33.0,4.7,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,17,20002.52024937664
361,43370,27.0,4.6,Sandstorms,Low,2,Meal,electric_scooter,0.0,No,Urban,19,20002.52024937664
362,34476,27.0,4.5,Sunny,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,47,20002.52024937664
363,44181,23.0,4.7,Fog,Low,2,Buffet,scooter,1.0,No,,18,20002.52024937658
364,23128,22.0,4.6,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Urban,10,20002.52024937658
365,11629,30.0,4.7,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.52024937658
366,15857,28.0,4.7,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,37,20002.520249374986
367,37741,36.0,5.0,Windy,High,0,Drinks,motorcycle,2.0,Yes,Metropolitian,48,20002.520249374986
368,34664,28.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,20002.520249373556
369,2297,22.0,4.9,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,20002.520249373556
370,24439,21.0,4.6,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,22,20002.520249373556
371,32245,27.0,4.6,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,18,20002.520249372632
372,36277,37.0,4.2,Fog,Medium,2,Drinks,scooter,2.0,No,Metropolitian,41,20002.520249372465
373,14300,25.0,4.6,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,17,20002.520249372465
374,40401,24.0,5.0,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,18,20002.520249372465
375,24934,27.0,4.6,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,35,20002.520249372465
376,19206,,,Fog,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,25,20002.520249370904
377,37861,20.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,19,20002.520249370904
378,15002,30.0,4.4,Fog,Low,1,Buffet,scooter,0.0,No,Metropolitian,37,20002.520249370904
379,9594,35.0,4.8,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.520249370886
380,13673,25.0,4.9,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,25,20002.520249370886
381,43723,23.0,4.3,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.520249370886
382,4291,38.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,24,20002.520249370304
383,18468,26.0,4.7,Windy,Medium,0,Drinks,motorcycle,0.0,No,Urban,16,20002.520249370304
384,8427,36.0,3.6,Windy,Jam,2,Buffet,motorcycle,0.0,No,Urban,34,20002.520249370024
385,28041,35.0,4.5,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,27,20002.520249370024
386,13305,33.0,4.9,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,30,20002.520249370024
387,35777,25.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,20002.520249370024
388,12840,33.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.52024936258
389,22198,36.0,5.0,Windy,High,2,Snack,motorcycle,0.0,No,Metropolitian,29,20002.52024936258
390,32370,33.0,4.9,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.52024936258
391,17861,21.0,4.8,Sandstorms,Low,1,Drinks,scooter,1.0,No,Urban,11,20002.52024936258
392,37409,37.0,4.9,Sunny,Low,2,Snack,scooter,0.0,No,Urban,17,20002.520246778717
393,37187,36.0,5.0,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,36,20002.520246778717
394,30090,34.0,4.0,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.520246778717
395,43378,29.0,4.9,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,18,20002.520246778717
396,20338,34.0,4.9,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.520246778717
397,15557,20.0,4.0,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,36,20002.520246778717
398,36833,33.0,4.7,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,30,20002.520246778717
399,16569,39.0,5.0,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,27,20002.520246778717
400,23625,21.0,4.5,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,20002.520246778717
401,38426,32.0,4.6,Sandstorms,Medium,2,Meal,motorcycle,0.0,No,Urban,25,20002.520246757063
402,4572,28.0,4.1,Sunny,High,0,Buffet,motorcycle,3.0,Yes,Semi-Urban,53,20002.520246757063
403,30066,37.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,54,20002.520246757063
404,19708,30.0,4.6,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.520246757063
405,10560,34.0,4.6,Windy,Medium,2,Meal,scooter,0.0,No,Metropolitian,27,20002.520246757063
406,24893,38.0,5.0,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,21,20002.520246757063
407,1079,38.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,46,20002.520246757063
408,32305,32.0,4.3,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,20002.520246757063
409,24253,35.0,4.8,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,34,20002.520246757063
410,6734,32.0,5.0,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,27,20002.520246757063
411,5624,28.0,4.3,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,29,20002.520246757063
412,8045,33.0,4.8,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,24,20002.520246727137
413,40614,25.0,4.8,Sunny,Medium,1,Meal,motorcycle,0.0,No,Urban,11,20002.520246727137
414,14404,29.0,4.1,Sandstorms,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,31,20002.520246727137
415,17108,37.0,4.1,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,48,20002.520246727137
416,9501,21.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.520246727137
417,40607,,,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,20002.520246727137
418,29129,33.0,4.9,Fog,Jam,1,Drinks,scooter,0.0,No,Metropolitian,25,20002.520246727137
419,35518,24.0,4.7,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,16,20002.520246727137
420,27279,24.0,4.6,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,25,20002.520246727137
421,3463,25.0,4.8,Sunny,Low,0,Snack,motorcycle,0.0,No,Urban,10,20002.520246727
422,5126,20.0,4.5,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,15,20002.520246727
423,33783,22.0,4.9,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,39,20002.520246727
424,31788,20.0,4.6,Fog,Low,0,Meal,motorcycle,1.0,No,Urban,22,20002.520246727
425,11006,31.0,4.4,Sandstorms,Jam,1,Drinks,scooter,2.0,No,Metropolitian,37,20002.520246727
426,20381,39.0,3.5,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.520246727
427,31610,29.0,4.6,Fog,Medium,2,Meal,scooter,0.0,No,,10,20002.520246727
428,37278,22.0,4.8,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,11,20002.520246727
429,13233,26.0,4.9,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.520246727
430,44599,30.0,4.5,Cloudy,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,29,20002.520246727
431,36434,24.0,4.6,Cloudy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,31,20002.520246727
432,44193,39.0,4.2,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.520246727
433,43752,,,,,2,Buffet,scooter,1.0,No,Metropolitian,32,20002.52024672258
434,44980,29.0,4.5,Stormy,High,2,Snack,scooter,1.0,No,Urban,17,20002.52024672258
435,3541,38.0,4.4,Fog,Medium,1,Snack,scooter,0.0,No,Urban,33,20002.52024672258
436,11611,35.0,4.6,Stormy,High,0,Buffet,motorcycle,2.0,No,Urban,39,20002.52024672258
437,6466,,,Sandstorms,Medium,0,Meal,motorcycle,1.0,Yes,Metropolitian,47,20002.52024672258
438,5059,35.0,4.8,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,24,20002.52024672258
439,30256,29.0,4.6,Stormy,Medium,1,Meal,motorcycle,1.0,No,,23,20002.52024672258
440,4546,31.0,4.7,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,25,20002.52024672258
441,6191,28.0,4.2,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,31,20002.52024672258
442,27408,29.0,4.6,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,28,20002.52024672258
443,6073,24.0,4.8,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.52024672258
444,19109,30.0,4.9,Fog,Medium,1,Meal,motorcycle,0.0,No,Urban,19,20002.52024672258
445,13485,33.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,33,20002.520246720676
446,26468,38.0,4.7,Stormy,Low,2,Snack,scooter,1.0,No,Metropolitian,20,20002.520246720676
447,37165,30.0,4.6,Stormy,Low,0,Buffet,motorcycle,,No,Metropolitian,29,20002.520246720676
448,31672,27.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,22,20002.520246720676
449,37013,32.0,4.3,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,43,20002.520246720676
450,5902,35.0,4.9,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,21,20002.520246720676
451,34452,36.0,4.8,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.520246720676
452,45277,31.0,4.6,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,29,20002.520246720676
453,16902,39.0,5.0,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,27,20002.520246720676
454,37007,21.0,5.0,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,17,20002.520246720676
455,19330,34.0,4.8,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,33,20002.520246720676
456,30943,26.0,4.9,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,21,20002.520246707933
457,22234,,,Fog,Jam,2,Buffet,scooter,,No,Urban,35,20002.520246707933
458,14907,27.0,4.9,Fog,Jam,0,Snack,motorcycle,,No,Urban,24,20002.520246707933
459,21062,35.0,4.5,Stormy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,38,20002.520246707933
460,39963,37.0,5.0,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.520246707933
461,8440,30.0,4.7,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.520246707933
462,35491,26.0,4.5,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,20002.520246707933
463,3680,35.0,4.1,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,42,20002.520246707933
464,10674,25.0,4.6,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,41,20002.520246707933
465,21840,29.0,2.8,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,31,20002.520246707933
466,34951,35.0,4.6,Fog,Low,2,Drinks,electric_scooter,1.0,No,Urban,16,20002.520246707933
467,28579,33.0,4.7,Sunny,High,0,Buffet,motorcycle,0.0,No,Urban,22,20002.520246707667
468,33978,22.0,4.8,Cloudy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,13,20002.520246707667
469,775,23.0,4.9,Sunny,Low,0,Snack,motorcycle,0.0,No,Urban,10,20002.520246707667
470,24677,30.0,4.2,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41,20002.520246707667
471,27607,39.0,4.3,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,43,20002.520246707667
472,2584,29.0,4.5,Fog,Medium,0,Snack,motorcycle,,Yes,Metropolitian,39,20002.520246707667
473,30750,36.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.520246707667
474,34520,,,Stormy,Low,2,Snack,scooter,0.0,No,Urban,17,20002.520246707667
475,22446,34.0,4.3,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.520246707667
476,12553,23.0,4.5,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Metropolitian,18,20002.520246707667
477,43474,20.0,4.7,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,10,20002.520246707667
478,40263,26.0,4.9,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,20002.52024670747
479,18705,22.0,4.6,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,25,20002.52024670747
480,20761,23.0,4.5,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,26,20002.52024670747
481,25914,29.0,4.9,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Urban,16,20002.52024670747
482,28580,32.0,4.9,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,27,20002.52024670747
483,27120,34.0,4.7,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,27,20002.52024670747
484,21046,28.0,4.9,Stormy,Low,2,Snack,scooter,0.0,No,Urban,15,20002.52024670747
485,37959,39.0,4.6,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,17,20002.52024670747
486,34712,25.0,4.3,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Urban,34,20002.52024670747
487,28365,32.0,4.2,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,38,20002.520246705953
488,41836,24.0,4.6,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.520246705953
489,2973,22.0,4.6,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.520246705953
490,21398,35.0,4.7,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,47,20002.520246705953
491,16727,33.0,5.0,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,15,20002.520246705953
492,29255,25.0,5.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.520246705953
493,41218,23.0,4.6,Sandstorms,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,22,20002.520246705953
494,24339,25.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,18,20002.520246705953
495,7523,36.0,4.7,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39,20002.520246705953
496,30365,30.0,4.8,Cloudy,Low,1,Snack,scooter,,No,Metropolitian,16,20002.520246705953
497,810,25.0,5.0,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.520246705953
498,15391,36.0,4.9,Windy,Medium,0,Meal,motorcycle,2.0,No,Urban,48,20002.520246705953
